USER_NUM,MOVIE_NUM,watch_time(min),watch_day,watch_seq
127,4848,1,20210305,1
127,5636,1,20210305,2
127,5081,2,20210305,3
127,11538,1,20210305,4
129,6477,34,20210306,1
129,6477,44,20210306,2
129,12215,1,20210306,3
131,10828,1,20210307,1
132,4033,1,20210311,1
132,14250,1,20210312,1
132,7220,1,20210313,1
132,9302,1,20210313,2
132,9859,1,20210319,1
132,7220,78,20210320,1
132,6588,1,20210322,1
132,10130,1,20210324,1
132,10526,1,20210324,2
133,9119,35,20210313,1
133,5184,25,20210320,1
133,8049,19,20210320,2
133,9670,117,20210320,3
133,6201,124,20210321,1
133,10365,14,20210328,1
135,8536,61,20210312,1
135,6718,14,20210321,1
135,14380,1,20210327,1
135,9944,4,20210327,2
135,14380,93,20210331,1
135,11674,1,20210331,2
135,6708,1,20210331,3
136,2950,88,20210303,1
136,7628,113,20210304,1
136,1908,111,20210304,2
136,1588,27,20210309,1
136,7898,125,20210311,1
143,1698,100,20210308,1
143,1698,1,20210308,2
143,10872,110,20210309,1
143,1043,101,20210309,2
143,1698,108,20210311,1
143,1698,59,20210311,2
143,1043,110,20210311,3
143,1698,49,20210312,1
143,10872,119,20210319,1
143,3211,79,20210319,2
144,11363,43,20210307,1
144,13646,34,20210310,1
144,8579,118,20210313,1
144,8579,15,20210317,1
144,11363,74,20210321,1
144,11363,93,20210321,2
144,13606,36,20210321,3
144,13646,52,20210324,1
144,13606,52,20210324,2
146,2198,4,20210313,1
146,4278,1,20210313,2
146,13684,27,20210318,1
146,4216,125,20210318,2
146,8536,43,20210322,1
146,6782,120,20210322,2
146,8536,21,20210323,1
146,2943,7,20210323,2
146,8536,5,20210325,1
146,13684,1,20210327,1
146,5184,107,20210327,2
146,10508,5,20210327,3
147,8645,54,20210318,1
147,10651,118,20210327,1
147,10651,48,20210328,1
147,10978,109,20210403,1
153,12693,1,20210314,1
153,6654,1,20210315,1
153,9859,1,20210321,1
153,1832,1,20210321,2
153,478,26,20210330,1
153,2673,97,20210331,1
156,14434,1,20210312,1
156,1486,1,20210321,1
156,14282,1,20210321,2
156,10259,1,20210321,3
156,2035,4,20210321,4
156,1486,3,20210321,5
156,14282,1,20210321,6
156,2035,36,20210322,1
156,2035,1,20210322,2
156,2035,99,20210323,1
159,8579,93,20210303,1
159,8579,20,20210305,1
159,7541,22,20210309,1
159,8579,60,20210314,1
159,12759,102,20210314,2
159,8579,103,20210320,1
161,3674,5,20210315,1
161,1900,6,20210317,1
161,1189,5,20210319,1
161,3433,25,20210319,2
161,9715,33,20210330,1
161,9715,62,20210330,2
161,5991,7,20210330,3
161,5991,15,20210401,1
161,5991,59,20210402,1
168,7592,1,20210311,1
168,7592,86,20210311,2
168,2198,61,20210327,1
168,2198,73,20210327,2
169,10628,1,20210312,1
169,10628,36,20210312,2
171,3742,148,20210309,1
171,5871,109,20210309,2
171,3742,1,20210309,3
171,5871,1,20210309,4
171,8317,57,20210310,1
171,8317,8,20210310,2
171,5871,49,20210310,3
171,5894,2,20210310,4
171,7011,113,20210310,5
171,7011,11,20210310,6
171,4309,2,20210310,7
171,4485,40,20210311,1
171,4485,20,20210311,2
171,4682,125,20210315,1
171,9709,101,20210315,2
171,6094,30,20210315,3
171,6201,56,20210315,4
171,9640,43,20210315,5
171,10410,2,20210315,6
171,9709,1,20210315,7
171,9709,46,20210315,8
173,14434,1,20210314,1
173,1954,111,20210314,2
173,552,143,20210326,1
173,4216,1,20210327,1
173,7020,1,20210327,2
173,2170,1,20210327,3
173,12298,1,20210327,4
173,9497,1,20210327,5
173,5116,2,20210327,6
176,1588,10,20210305,1
176,987,90,20210305,2
176,1616,48,20210314,1
176,1616,104,20210315,1
176,7874,107,20210315,2
176,4792,6,20210315,3
176,9287,1,20210315,4
176,9287,27,20210316,1
176,9287,45,20210316,2
176,4201,145,20210316,3
176,1900,109,20210316,4
176,4915,8,20210316,5
176,9287,61,20210316,6
176,13336,2,20210318,1
176,7848,1,20210318,2
176,10365,13,20210325,1
176,10365,98,20210326,1
176,10508,7,20210326,2
176,6755,125,20210326,3
176,4791,1,20210326,4
176,10365,42,20210326,5
179,8468,1,20210317,1
179,8468,137,20210319,1
181,11656,22,20210301,1
181,11656,26,20210301,2
181,11656,64,20210301,3
181,11656,12,20210301,4
181,11982,1,20210301,5
181,8599,93,20210304,1
181,8599,51,20210304,2
181,7211,22,20210306,1
181,7211,142,20210307,1
181,7211,135,20210307,2
181,7211,70,20210308,1
181,1616,94,20210309,1
181,1616,66,20210313,1
181,1616,13,20210314,1
181,9287,11,20210315,1
181,12276,5,20210315,2
181,9287,1,20210315,3
181,4792,24,20210316,1
181,4792,6,20210318,1
181,4792,4,20210319,1
185,2508,91,20210306,1
185,9416,53,20210313,1
185,6201,119,20210314,1
189,10828,1,20210305,1
189,14282,44,20210310,1
189,14282,1,20210310,2
189,10828,1,20210311,1
189,14109,104,20210311,2
190,12705,86,20210309,1
190,12705,53,20210311,1
190,2854,128,20210311,2
190,1616,38,20210316,1
190,1616,146,20210316,2
190,1616,114,20210318,1
190,13215,86,20210318,2
190,13215,113,20210319,1
190,1494,32,20210319,2
190,3893,80,20210322,1
190,3893,14,20210322,2
191,10508,102,20210322,1
191,4278,113,20210325,1
191,473,19,20210401,1
191,473,20,20210402,1
191,473,20,20210402,2
191,14516,104,20210405,1
193,7301,66,20210308,1
193,3667,5,20210313,1
193,12705,40,20210313,2
195,4031,1,20210315,1
195,4031,2,20210319,1
195,7301,3,20210325,1
195,13186,1,20210325,2
195,8480,69,20210330,1
195,8480,35,20210331,1
195,4201,1,20210331,2
200,7958,1,20210308,1
200,10526,1,20210328,1
203,6287,111,20210309,1
203,6755,39,20210314,1
205,120,1,20210303,1
205,120,5,20210303,2
205,120,19,20210305,1
205,2198,30,20210313,1
205,7758,50,20210316,1
205,7758,32,20210317,1
205,6654,104,20210319,1
205,11132,3,20210319,2
205,6654,51,20210321,1
208,1616,139,20210314,1
208,5298,115,20210314,2
208,5031,1,20210314,3
208,10365,106,20210324,1
208,10365,33,20210324,2
209,2922,51,20210326,1
209,2922,4,20210326,2
209,2922,48,20210327,1
209,12300,1,20210327,2
209,12300,56,20210327,3
209,13069,23,20210329,1
211,7628,84,20210309,1
211,7628,4,20210309,2
211,3674,109,20210309,3
211,5038,101,20210309,4
211,5038,104,20210309,5
211,10682,130,20210309,6
211,7590,1,20210310,1
211,7590,115,20210310,2
211,7541,106,20210310,3
211,11426,1,20210311,1
211,1676,113,20210311,2
211,8649,4,20210311,3
211,7121,100,20210311,4
211,9287,133,20210312,1
211,7211,146,20210312,2
211,1616,140,20210312,3
211,5466,116,20210312,4
211,3667,5,20210312,5
211,10173,95,20210312,6
211,9287,116,20210312,7
211,8599,35,20210313,1
211,2950,94,20210313,2
211,7628,1,20210313,3
211,7874,42,20210313,4
211,13736,134,20210313,5
211,4008,128,20210313,6
211,8599,39,20210313,7
211,13651,34,20210314,1
211,4182,70,20210314,2
211,11790,134,20210314,3
211,6985,178,20210314,4
211,192,127,20210314,5
211,192,1,20210314,6
211,192,107,20210314,7
211,12181,110,20210314,8
211,2835,134,20210315,1
211,7301,38,20210315,2
211,2874,90,20210315,3
211,6009,26,20210316,1
211,2943,81,20210318,1
211,10909,105,20210319,1
211,1908,1,20210319,2
211,13074,130,20210319,3
211,1908,1,20210319,4
211,1908,111,20210320,1
211,13215,192,20210320,2
211,4201,96,20210320,3
211,12621,128,20210320,4
213,7211,34,20210307,1
213,3980,3,20210307,2
213,2673,20,20210314,1
213,12987,1,20210320,1
213,2673,1,20210320,2
213,465,2,20210320,3
216,7222,1,20210302,1
216,7220,1,20210303,1
216,12117,7,20210304,1
216,5646,18,20210304,2
216,4433,2,20210304,3
216,1921,1,20210314,1
217,6524,1,20210313,1
217,2137,36,20210313,2
217,1892,3,20210314,1
219,10365,145,20210325,1
219,10365,6,20210325,2
219,10365,48,20210328,1
219,3674,62,20210328,2
219,8599,2,20210328,3
219,8599,120,20210331,1
219,8599,48,20210331,2
219,7211,117,20210403,1
219,1900,12,20210403,2
229,10988,152,20210310,1
229,3967,116,20210327,1
229,3967,112,20210328,1
229,3967,115,20210330,1
232,10819,1,20210309,1
232,10385,1,20210312,1
232,12958,2,20210312,2
232,13877,112,20210313,1
232,10068,123,20210320,1
232,13362,138,20210321,1
232,10068,17,20210321,2
232,1616,5,20210323,1
232,1616,40,20210326,1
232,10828,40,20210327,1
232,13336,55,20210328,1
232,12930,1,20210328,2
233,1616,35,20210316,1
233,7577,72,20210316,2
233,5466,10,20210326,1
233,10167,16,20210327,1
233,10167,77,20210328,1
233,7025,86,20210329,1
233,10508,102,20210330,1
233,10091,8,20210330,2
233,5541,46,20210330,3
233,1435,1,20210403,1
236,2436,39,20210313,1
236,7709,116,20210321,1
236,13180,105,20210324,1
236,6708,1,20210327,1
236,11742,1,20210327,2
236,5326,1,20210327,3
236,4003,173,20210327,4
236,7133,1,20210327,5
236,4839,1,20210327,6
236,13910,1,20210327,7
236,1047,1,20210327,8
236,611,1,20210327,9
236,7340,1,20210327,10
236,7998,1,20210327,11
236,11240,1,20210327,12
236,10540,1,20210327,13
236,913,1,20210327,14
236,5220,1,20210327,15
236,7938,1,20210327,16
236,2489,1,20210327,17
236,3993,1,20210327,18
237,6009,22,20210327,1
241,8576,4,20210308,1
241,6654,41,20210313,1
241,10232,1,20210313,2
241,11009,1,20210313,3
241,6654,53,20210320,1
241,99,24,20210320,2
241,13741,6,20210320,3
241,6654,1,20210320,4
241,6654,102,20210320,5
241,99,35,20210320,6
241,12753,1,20210321,1
241,4610,1,20210324,1
241,6252,3,20210324,2
244,4915,76,20210320,1
244,12399,32,20210326,1
244,14043,17,20210327,1
244,12399,11,20210327,2
244,1900,7,20210405,1
245,6574,1,20210307,1
248,7300,105,20210301,1
248,4023,119,20210301,2
248,10783,71,20210321,1
250,1386,15,20210323,1
250,11132,30,20210324,1
258,1372,1,20210310,1
258,14529,95,20210310,2
258,14529,1,20210310,3
258,12448,1,20210312,1
258,13658,1,20210313,1
258,8713,32,20210313,2
258,13101,19,20210313,3
258,1900,62,20210328,1
258,5184,115,20210328,2
258,13077,67,20210328,3
259,14071,9,20210310,1
259,7848,1,20210310,2
259,12215,14,20210312,1
259,12215,71,20210312,2
259,12215,1,20210313,1
259,14071,18,20210316,1
259,12181,1,20210327,1
259,5983,110,20210327,2
259,8480,2,20210328,1
259,8480,113,20210328,2
260,5031,38,20210331,1
263,7013,95,20210313,1
263,8212,1,20210317,1
264,5184,107,20210321,1
264,5157,109,20210322,1
264,3255,58,20210325,1
264,3255,1,20210325,2
267,8579,1,20210321,1
267,4178,1,20210321,2
267,8579,62,20210321,3
267,8579,40,20210321,4
267,8579,1,20210321,5
267,7001,1,20210321,6
267,7001,9,20210321,7
267,7001,60,20210322,1
267,14380,44,20210323,1
267,14282,15,20210323,2
267,14282,1,20210323,3
267,10561,1,20210325,1
268,2170,1,20210320,1
268,2170,2,20210322,1
268,2170,1,20210324,1
268,2170,3,20210324,2
268,2170,1,20210324,3
268,2170,10,20210324,4
268,2170,1,20210327,1
268,2170,27,20210327,2
268,10365,6,20210328,1
268,10365,1,20210328,2
268,14380,4,20210328,3
268,2170,66,20210328,4
269,9632,1,20210303,1
269,8333,120,20210303,2
269,4489,3,20210303,3
269,9269,112,20210304,1
269,9269,1,20210304,2
269,6251,81,20210304,3
269,14134,93,20210312,1
269,14134,24,20210312,2
269,10232,2,20210312,3
269,6654,119,20210313,1
269,7758,80,20210313,2
269,2198,90,20210313,3
269,10232,14,20210313,4
269,11008,59,20210313,5
269,1145,112,20210314,1
269,4133,54,20210314,2
269,10232,1,20210314,3
269,611,91,20210317,1
269,11008,52,20210317,2
269,7960,23,20210318,1
269,7838,37,20210318,2
269,10508,102,20210318,3
269,1494,129,20210318,4
269,1442,102,20210320,1
269,120,119,20210320,2
269,120,1,20210320,3
269,1442,129,20210320,4
269,10693,182,20210321,1
271,12705,3,20210405,1
272,4865,12,20210306,1
272,925,1,20210308,1
272,4865,101,20210308,2
272,9968,117,20210308,3
272,2170,1,20210324,1
275,12800,107,20210321,1
275,12800,43,20210328,1
275,2922,67,20210328,2
275,2672,89,20210403,1
278,6654,1,20210328,1
279,4737,15,20210313,1
279,2508,78,20210314,1
279,4737,26,20210314,2
279,4737,18,20210317,1
279,4737,71,20210318,1
279,4737,105,20210319,1
279,4737,77,20210321,1
279,4737,93,20210324,1
279,4737,6,20210327,1
279,4737,195,20210328,1
279,4737,93,20210329,1
279,4737,95,20210331,1
284,5145,87,20210308,1
284,4688,15,20210309,1
284,9287,117,20210309,2
284,3674,4,20210309,3
284,1616,18,20210316,1
284,6588,11,20210319,1
284,7211,146,20210322,1
284,1133,21,20210322,2
284,12705,32,20210323,1
284,4201,72,20210326,1
287,4792,1,20210310,1
287,3674,25,20210310,2
287,3674,73,20210312,1
287,11819,1,20210313,1
287,1900,2,20210318,1
287,6524,1,20210326,1
287,3620,4,20210326,2
287,6524,97,20210327,1
288,3674,90,20210319,1
288,4201,99,20210321,1
288,2950,7,20210321,2
288,3893,1,20210321,3
288,5991,6,20210321,4
289,2170,1,20210327,1
289,2170,1,20210328,1
289,2170,100,20210328,2
290,7391,1,20210315,1
291,11260,36,20210314,1
291,10508,3,20210320,1
291,6271,89,20210320,2
291,6271,1,20210320,3
291,3893,1,20210320,4
291,4031,39,20210321,1
291,4031,92,20210322,1
291,8713,55,20210327,1
291,1900,14,20210327,2
291,13077,13,20210328,1
291,13077,1,20210328,2
291,2874,1,20210328,3
293,869,1,20210324,1
293,6222,40,20210325,1
293,6222,10,20210325,2
293,6222,47,20210325,3
293,1125,1,20210328,1
293,8438,1,20210328,2
293,8438,17,20210328,3
293,4178,1,20210331,1
293,8438,14,20210403,1
297,4216,126,20210323,1
304,11845,1,20210319,1
304,11845,1,20210319,2
304,169,110,20210321,1
307,6654,120,20210322,1
307,6654,1,20210322,2
307,99,11,20210323,1
307,10282,102,20210323,2
307,1063,1,20210331,1
307,1063,91,20210331,2
307,13893,1,20210331,3
307,10490,19,20210403,1
307,4216,120,20210404,1
307,9571,11,20210404,2
307,2842,2,20210404,3
307,9534,1,20210404,4
307,10281,1,20210404,5
307,14274,31,20210404,6
307,7321,1,20210404,7
309,7628,8,20210311,1
309,12705,21,20210311,2
309,13215,115,20210320,1
309,1494,33,20210320,2
309,1494,76,20210320,3
309,1494,67,20210321,1
309,1494,21,20210321,2
314,2198,76,20210313,1
314,9534,37,20210314,1
314,6654,57,20210316,1
314,6654,30,20210317,1
315,403,9,20210312,1
315,1740,4,20210312,2
315,6222,49,20210317,1
315,6594,1,20210324,1
315,5460,1,20210324,2
315,6594,89,20210324,3
315,12851,1,20210325,1
315,2473,143,20210325,2
318,2170,1,20210328,1
318,13893,1,20210328,2
322,5031,119,20210307,1
322,5741,24,20210307,2
322,1616,36,20210310,1
322,3674,16,20210310,2
322,10220,81,20210312,1
322,7211,44,20210315,1
322,7941,110,20210316,1
322,14274,67,20210317,1
322,8536,1,20210319,1
322,1616,51,20210319,2
322,12181,2,20210319,3
322,8536,3,20210322,1
322,552,144,20210323,1
323,11193,25,20210317,1
323,11819,1,20210317,2
323,11193,42,20210318,1
323,11193,84,20210319,1
323,2861,30,20210327,1
323,2861,35,20210327,2
323,2861,12,20210329,1
323,2861,38,20210330,1
323,2861,30,20210401,1
325,9909,10,20210324,1
325,9909,28,20210325,1
325,9416,11,20210325,2
325,6491,1,20210326,1
325,7559,10,20210326,2
325,9416,72,20210328,1
325,9909,119,20210328,2
327,1455,11,20210305,1
327,2046,14,20210305,2
327,4178,59,20210306,1
327,8746,64,20210306,2
327,11177,57,20210307,1
327,834,118,20210307,2
327,4178,33,20210307,3
327,13438,20,20210307,4
327,7938,30,20210307,5
327,4178,13,20210308,1
327,834,9,20210311,1
327,4178,8,20210311,2
327,834,9,20210326,1
327,4178,10,20210326,2
327,12819,3,20210326,3
327,5946,1,20210326,4
329,5654,1,20210320,1
329,5184,108,20210320,2
329,5654,1,20210320,3
329,5081,15,20210320,4
329,8733,1,20210320,5
329,8733,12,20210320,6
329,8733,70,20210320,7
329,10978,4,20210327,1
330,2198,85,20210312,1
330,12551,96,20210313,1
338,3012,3,20210313,1
338,12399,18,20210325,1
341,13326,41,20210303,1
341,13326,66,20210303,2
341,13298,94,20210303,3
341,9188,27,20210303,4
341,13608,31,20210303,5
341,5971,28,20210303,6
341,9018,2,20210303,7
341,9188,60,20210303,8
341,13608,84,20210304,1
341,9473,41,20210305,1
341,8579,1,20210305,2
341,9341,7,20210305,3
341,9473,49,20210305,4
341,9341,82,20210305,5
341,7998,38,20210305,6
341,2198,1,20210307,1
341,2198,1,20210307,2
341,7998,78,20210308,1
341,9018,26,20210308,2
341,14287,2,20210308,3
341,9416,46,20210309,1
341,9416,55,20210310,1
341,9416,75,20210310,2
341,2473,52,20210310,3
341,9416,34,20210310,4
341,2473,1,20210310,5
341,4987,93,20210310,6
341,2473,18,20210312,1
341,2473,61,20210315,1
341,9293,111,20210315,2
341,2198,1,20210315,3
341,6,1,20210315,4
341,8613,103,20210315,5
341,4108,12,20210317,1
341,8613,19,20210317,2
341,1424,26,20210323,1
341,1424,10,20210324,1
341,1424,3,20210324,2
342,7628,1,20210315,1
342,987,48,20210320,1
342,3495,1,20210321,1
342,4108,1,20210321,2
342,5654,1,20210321,3
342,9328,1,20210321,4
342,987,64,20210321,5
342,5220,1,20210322,1
342,9963,1,20210322,2
342,5220,1,20210322,3
342,8613,47,20210322,4
343,6755,55,20210304,1
343,6755,2,20210304,2
343,6755,1,20210306,1
